transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,total_amount,payment_method,status,is_anomaly,hour,day_of_week,month,month_name,quarter
TRX100217,2023-09-11,CUST10068,PROD1007,1,2856.91,2978.94,Наличные,Завершен,False,0,Пн,9,Сентябрь,3
TRX100218,2023-09-11,CUST10072,PROD1004,2,697.91,1376.64,Онлайн,Завершен,False,0,Пн,9,Сентябрь,3
TRX100219,2023-12-13,CUST10067,PROD1013,1,861.39,1451.38,Карта,Завершен,False,0,Ср,12,Декабрь,4
TRX100220,2023-11-13,CUST10021,PROD1029,2,4197.25,14349.51,Карта,Завершен,False,0,Пн,11,Ноябрь,4
TRX100221,2023-08-29,CUST10182,PROD1027,1,1625.75,1568.28,Наличные,Завершен,False,0,Вт,8,Август,3
TRX100222,2023-12-29,CUST10013,PROD1023,2,2650.83,8107.08,Наличные,Завершен,False,0,Пт,12,Декабрь,4
TRX100223,2023-05-01,CUST10153,PROD1029,2,4197.25,8149.89,Онлайн,Завершен,False,0,Пн,5,Май,2
TRX100224,2023-01-24,CUST10171,PROD1008,1,1523.39,1524.77,Наличные,Отменен,False,0,Вт,1,Январь,1
TRX100225,2023-03-09,CUST10086,PROD1001,3,4609.89,14052.29,Наличные,Завершен,False,0,Чт,3,Март,1
TRX100226,2023-03-09,CUST10080,PROD1010,1,1085.82,1131.48,Карта,Завершен,False,0,Чт,3,Март,1
TRX100227,2023-03-07,CUST10110,PROD1027,2,1625.75,3559.33,Наличные,Завершен,False,0,Вт,3,Март,1
TRX100228,2023-05-15,CUST10042,PROD1026,3,1660.58,5242.35,Наличные,Завершен,False,0,Пн,5,Май,2
TRX100229,2023-09-09,CUST10013,PROD1017,1,254.98,409.47,Карта,Завершен,False,0,Сб,9,Сентябрь,3
TRX100230,2023-03-18,CUST10119,PROD1007,1,2856.91,4013.79,Наличные,Завершен,False,0,Сб,3,Март,1
TRX100231,2023-03-01,CUST10117,PROD1001,2,4609.89,9111.94,Наличные,Завершен,False,0,Ср,3,Март,1
TRX100232,2023-02-27,CUST10072,PROD1027,3,1625.75,4533.94,Карта,Завершен,False,0,Пн,2,Февраль,1
TRX100233,2023-03-28,CUST10054,PROD1016,3,3067.88,9797.41,Онлайн,Завершен,False,0,Вт,3,Март,1
TRX100234,2023-01-03,CUST10196,PROD1024,3,1082.72,3294.15,Наличные,Завершен,False,0,Вт,1,Январь,1
TRX100235,2023-12-13,CUST10031,PROD1028,1,347.23,603.6,Наличные,Отменен,False,0,Ср,12,Декабрь,4
TRX100236,2023-07-11,CUST10020,PROD1029,3,4197.25,13728.08,Наличные,Завершен,False,0,Вт,7,Июль,3
TRX100237,2023-12-29,CUST10001,PROD1015,3,424.44,1892.43,Наличные,Завершен,False,0,Пт,12,Декабрь,4
TRX100238,2023-01-23,CUST10187,PROD1019,3,2579.37,8435.93,Онлайн,Завершен,False,0,Пн,1,Январь,1
TRX100239,2023-03-08,CUST10014,PROD1027,1,1625.75,1479.0,Онлайн,Завершен,False,0,Ср,3,Март,1
TRX100240,2023-02-06,CUST10197,PROD1019,3,2579.37,7554.55,Наличные,Завершен,False,0,Пн,2,Февраль,1
TRX100241,2023-02-15,CUST10165,PROD1027,1,1625.75,1530.88,Онлайн,Завершен,False,0,Ср,2,Февраль,1
TRX100242,2023-03-20,CUST10079,PROD1009,1,3115.01,3109.31,Онлайн,Завершен,False,0,Пн,3,Март,1
TRX100243,2023-11-05,CUST10125,PROD1011,1,130.04,241.82,Наличные,Завершен,False,0,Вс,11,Ноябрь,4
TRX100244,2023-07-18,CUST10094,PROD1008,2,1523.39,3085.2,Онлайн,Завершен,False,0,Вт,7,Июль,3
TRX100245,2023-04-06,CUST10057,PROD1020,2,1703.96,18104.304353798118,Онлайн,Завершен,True,0,Чт,4,Апрель,2
TRX100246,2023-12-18,CUST10021,PROD1004,3,697.91,4093.33,Наличные,Завершен,False,0,Пн,12,Декабрь,4
TRX100247,2023-08-28,CUST10032,PROD1002,2,2331.16,5042.03,Онлайн,Завершен,False,0,Пн,8,Август,3
TRX100248,2023-06-03,CUST10011,PROD1016,1,3067.88,4535.31,Онлайн,Завершен,False,0,Сб,6,Июнь,2
TRX100249,2023-02-25,CUST10064,PROD1013,3,861.39,3808.82,Наличные,Завершен,False,0,Сб,2,Февраль,1
TRX100250,2023-05-11,CUST10046,PROD1002,3,2331.16,60307.00957853664,Наличные,Завершен,True,0,Чт,5,Май,2
TRX100251,2023-01-24,CUST10116,PROD1013,1,861.39,926.3,Онлайн,Завершен,False,0,Вт,1,Январь,1
TRX100252,2023-08-19,CUST10047,PROD1025,3,871.73,3738.47,Карта,Завершен,False,0,Сб,8,Август,3
TRX100253,2023-04-05,CUST10111,PROD1023,1,2650.83,2906.47,Онлайн,Завершен,False,0,Ср,4,Апрель,2
TRX100254,2023-01-10,CUST10177,PROD1012,1,1050.68,970.13,Наличные,Завершен,False,0,Вт,1,Январь,1
TRX100255,2023-12-03,CUST10157,PROD1019,3,2579.37,14557.92,Наличные,Завершен,False,0,Вс,12,Декабрь,4
TRX100256,2023-12-20,CUST10034,PROD1022,3,4668.45,26092.48,Карта,Завершен,False,0,Ср,12,Декабрь,4
TRX100257,2023-04-08,CUST10053,PROD1026,1,1660.58,2249.7,Наличные,Завершен,False,0,Сб,4,Апрель,2
TRX100258,2023-11-29,CUST10137,PROD1020,1,1703.96,2908.73,Карта,Завершен,False,0,Ср,11,Ноябрь,4
TRX100259,2023-02-14,CUST10042,PROD1024,2,1082.72,2149.6,Карта,Завершен,False,0,Вт,2,Февраль,1
TRX100260,2023-12-26,CUST10051,PROD1015,2,424.44,1519.27,Наличные,Завершен,False,0,Вт,12,Декабрь,4
TRX100261,2023-10-19,CUST10110,PROD1001,2,4609.89,8913.41,Наличные,Завершен,False,0,Чт,10,Октябрь,4
TRX100262,2023-09-11,CUST10124,PROD1018,3,2672.99,8172.68,Наличные,Завершен,False,0,Пн,9,Сентябрь,3
TRX100263,2023-09-06,CUST10124,PROD1018,3,2672.99,8379.2,Карта,Отменен,False,0,Ср,9,Сентябрь,3
TRX100264,2024-01-01,CUST10068,PROD1016,1,3067.88,2772.76,Онлайн,Завершен,False,0,Пн,1,Январь,1
TRX100265,2023-08-02,CUST10178,PROD1003,2,1956.8,3909.52,Наличные,Завершен,False,0,Ср,8,Август,3
TRX100266,2023-01-11,CUST10129,PROD1009,1,3115.01,3255.94,Карта,Завершен,False,0,Ср,1,Январь,1
TRX100267,2023-10-28,CUST10119,PROD1010,3,1085.82,5298.33,Карта,Завершен,False,0,Сб,10,Октябрь,4
TRX100268,2023-05-31,CUST10167,PROD1022,3,4668.45,13698.27,Онлайн,Отменен,False,0,Ср,5,Май,2
TRX100269,2023-07-04,CUST10176,PROD1025,2,871.73,1907.67,Онлайн,Завершен,False,0,Вт,7,Июль,3
TRX100270,2023-02-14,CUST10025,PROD1015,3,424.44,1178.86,Наличные,Завершен,False,0,Вт,2,Февраль,1
TRX100271,2023-09-10,CUST10091,PROD1007,2,2856.91,16828.332871201368,Онлайн,Завершен,True,0,Вс,9,Сентябрь,3
TRX100272,2023-03-23,CUST10086,PROD1026,1,1660.58,1779.96,Наличные,Завершен,False,0,Чт,3,Март,1
TRX100273,2023-02-28,CUST10087,PROD1007,3,2856.91,7920.53,Наличные,Завершен,False,0,Вт,2,Февраль,1
TRX100274,2023-01-24,CUST10154,PROD1008,3,1523.39,4932.42,Онлайн,Завершен,False,0,Вт,1,Январь,1
TRX100275,2023-02-23,CUST10193,PROD1001,3,4609.89,15009.71,Карта,Завершен,False,0,Чт,2,Февраль,1
TRX100276,2023-02-24,CUST10010,PROD1019,3,2579.37,12262.17,Онлайн,Завершен,False,0,Пт,2,Февраль,1
TRX100277,2023-02-23,CUST10186,PROD1020,1,1703.96,1573.8,Наличные,Завершен,False,0,Чт,2,Февраль,1
TRX100278,2023-12-29,CUST10165,PROD1024,2,1082.72,3251.99,Наличные,Завершен,False,0,Пт,12,Декабрь,4
TRX100279,2023-06-21,CUST10196,PROD1003,1,1956.8,2093.23,Карта,Завершен,False,0,Ср,6,Июнь,2
TRX100280,2023-05-06,CUST10183,PROD1010,2,1085.82,3118.53,Наличные,Завершен,False,0,Сб,5,Май,2
TRX100281,2023-07-04,CUST10058,PROD1021,3,1105.42,3147.43,Карта,Завершен,False,0,Вт,7,Июль,3
TRX100282,2023-08-08,CUST10174,PROD1029,2,4197.25,8242.24,Наличные,Завершен,False,0,Вт,8,Август,3
TRX100283,2023-01-16,CUST10017,PROD1004,2,697.91,1471.24,Карта,Завершен,False,0,Пн,1,Январь,1
TRX100284,2023-06-23,CUST10194,PROD1012,2,1050.68,3455.86,Карта,Завершен,False,0,Пт,6,Июнь,2
TRX100285,2023-12-05,CUST10182,PROD1004,3,697.91,4072.1,Онлайн,Завершен,False,0,Вт,12,Декабрь,4
TRX100286,2023-09-24,CUST10077,PROD1013,2,861.39,1689.01,Онлайн,Завершен,False,0,Вс,9,Сентябрь,3
TRX100287,2023-06-10,CUST10037,PROD1000,2,1005.72,3214.48,Онлайн,Завершен,False,0,Сб,6,Июнь,2
TRX100288,2023-07-26,CUST10166,PROD1020,2,1703.96,3206.94,Наличные,Завершен,False,0,Ср,7,Июль,3
TRX100289,2023-12-24,CUST10077,PROD1028,2,347.23,1327.99,Карта,Завершен,False,0,Вс,12,Декабрь,4
TRX100290,2023-01-19,CUST10133,PROD1010,3,1085.82,3185.79,Онлайн,Завершен,False,0,Чт,1,Январь,1
TRX100291,2023-05-26,CUST10162,PROD1002,1,2331.16,3504.9,Карта,Завершен,False,0,Пт,5,Май,2
TRX100292,2023-01-12,CUST10198,PROD1028,1,347.23,367.83,Наличные,Завершен,False,0,Чт,1,Январь,1
TRX100293,2023-08-05,CUST10129,PROD1003,3,1956.8,9214.16,Наличные,Завершен,False,0,Сб,8,Август,3
TRX100294,2023-03-05,CUST10188,PROD1024,1,1082.72,1115.41,Карта,Завершен,False,0,Вс,3,Март,1
TRX100295,2023-08-21,CUST10160,PROD1007,2,2856.91,6062.81,Онлайн,Завершен,False,0,Пн,8,Август,3
TRX100296,2023-10-01,CUST10183,PROD1007,3,2856.91,8314.19,Онлайн,Завершен,False,0,Вс,10,Октябрь,4
TRX100297,2023-12-11,CUST10132,PROD1022,1,4668.45,8197.61,Онлайн,Завершен,False,0,Пн,12,Декабрь,4
TRX100298,2023-04-09,CUST10020,PROD1014,2,1566.78,2881.61,Карта,Завершен,False,0,Вс,4,Апрель,2
TRX100299,2023-02-01,CUST10173,PROD1028,2,347.23,643.08,Онлайн,Завершен,False,0,Ср,2,Февраль,1
TRX100300,2023-07-26,CUST10127,PROD1017,3,254.98,767.84,Онлайн,Завершен,False,0,Ср,7,Июль,3
TRX100301,2023-08-05,CUST10041,PROD1022,2,4668.45,15212.71,Карта,Отменен,False,0,Сб,8,Август,3
TRX100302,2023-09-16,CUST10135,PROD1015,1,424.44,663.55,Карта,Завершен,False,0,Сб,9,Сентябрь,3
TRX100303,2023-12-22,CUST10094,PROD1014,1,1566.78,2337.65,Карта,Отменен,False,0,Пт,12,Декабрь,4
TRX100304,2023-11-05,CUST10039,PROD1003,2,1956.8,6510.32,Карта,Завершен,False,0,Вс,11,Ноябрь,4
TRX100305,2023-07-10,CUST10036,PROD1011,2,130.04,249.85,Онлайн,Завершен,False,0,Пн,7,Июль,3
TRX100306,2023-08-04,CUST10189,PROD1029,1,4197.25,6792.31,Наличные,Завершен,False,0,Пт,8,Август,3
TRX100307,2023-01-02,CUST10146,PROD1017,1,254.98,247.26,Наличные,Завершен,False,0,Пн,1,Январь,1
TRX100308,2023-10-17,CUST10155,PROD1028,2,347.23,671.93,Карта,Завершен,False,0,Вт,10,Октябрь,4
TRX100309,2023-03-12,CUST10186,PROD1020,3,1703.96,5071.94,Наличные,Завершен,False,0,Вс,3,Март,1
TRX100310,2023-02-15,CUST10086,PROD1021,3,1105.42,3398.23,Онлайн,Отменен,False,0,Ср,2,Февраль,1
TRX100311,2023-01-24,CUST10042,PROD1028,3,347.23,1029.83,Онлайн,Завершен,False,0,Вт,1,Январь,1
TRX100312,2023-01-13,CUST10031,PROD1020,3,1703.96,8122.0,Онлайн,Завершен,False,0,Пт,1,Январь,1
TRX100313,2023-10-14,CUST10145,PROD1006,1,3083.34,5046.04,Онлайн,Завершен,False,0,Сб,10,Октябрь,4
TRX100314,2023-04-07,CUST10046,PROD1016,2,3067.88,9934.16,Карта,Отменен,False,0,Пт,4,Апрель,2
TRX100315,2023-05-21,CUST10021,PROD1007,1,2856.91,3045.29,Онлайн,Завершен,False,0,Вс,5,Май,2
TRX100316,2023-11-07,CUST10087,PROD1012,2,1050.68,3849.69,Наличные,Отменен,False,0,Вт,11,Ноябрь,4
TRX100317,2023-04-03,CUST10029,PROD1000,2,1005.72,2156.12,Карта,Завершен,False,0,Пн,4,Апрель,2
TRX100318,2023-10-05,CUST10078,PROD1009,1,3115.01,2893.24,Наличные,Завершен,False,0,Чт,10,Октябрь,4
TRX100319,2023-12-14,CUST10014,PROD1001,1,4609.89,8487.78,Наличные,Завершен,False,0,Чт,12,Декабрь,4
TRX100320,2023-07-19,CUST10030,PROD1010,1,1085.82,1008.18,Карта,Завершен,False,0,Ср,7,Июль,3
TRX100321,2023-04-14,CUST10129,PROD1024,1,1082.72,1655.59,Наличные,Завершен,False,0,Пт,4,Апрель,2
TRX100322,2023-02-28,CUST10007,PROD1001,2,4609.89,8884.8,Наличные,Завершен,False,0,Вт,2,Февраль,1
TRX100323,2023-11-21,CUST10172,PROD1029,1,4197.25,8138.54,Карта,Отменен,False,0,Вт,11,Ноябрь,4
TRX100324,2023-05-07,CUST10021,PROD1020,3,1703.96,5403.48,Онлайн,Завершен,False,0,Вс,5,Май,2
TRX100325,2023-09-14,CUST10062,PROD1025,1,871.73,953.31,Онлайн,Отменен,False,0,Чт,9,Сентябрь,3
TRX100326,2023-08-05,CUST10158,PROD1014,3,1566.78,6404.39,Наличные,Отменен,False,0,Сб,8,Август,3
TRX100327,2023-12-01,CUST10064,PROD1000,1,1005.72,1375.88,Онлайн,Завершен,False,0,Пт,12,Декабрь,4
TRX100328,2023-07-14,CUST10011,PROD1026,2,1660.58,5113.46,Карта,Завершен,False,0,Пт,7,Июль,3
TRX100329,2023-10-01,CUST10035,PROD1002,3,2331.16,6714.63,Онлайн,Завершен,False,0,Вс,10,Октябрь,4
TRX100330,2023-10-12,CUST10081,PROD1028,2,347.23,685.01,Онлайн,Отменен,False,0,Чт,10,Октябрь,4
TRX100331,2023-06-25,CUST10169,PROD1008,3,1523.39,5008.58,Наличные,Завершен,False,0,Вс,6,Июнь,2
TRX100332,2023-06-24,CUST10034,PROD1014,1,1566.78,2565.91,Онлайн,Отменен,False,0,Сб,6,Июнь,2
TRX100333,2023-01-02,CUST10178,PROD1015,3,424.44,4834.657889692762,Онлайн,Завершен,True,0,Пн,1,Январь,1
TRX100334,2023-09-08,CUST10137,PROD1017,2,254.98,700.86,Карта,Завершен,False,0,Пт,9,Сентябрь,3
TRX100335,2023-12-10,CUST10153,PROD1021,2,1105.42,3679.79,Наличные,Завершен,False,0,Вс,12,Декабрь,4
TRX100336,2023-07-18,CUST10118,PROD1026,1,1660.58,1749.58,Наличные,Завершен,False,0,Вт,7,Июль,3
TRX100337,2023-04-09,CUST10091,PROD1000,2,1005.72,9436.15754936615,Карта,Отменен,True,0,Вс,4,Апрель,2
TRX100338,2023-02-16,CUST10126,PROD1020,3,1703.96,4910.65,Наличные,Завершен,False,0,Чт,2,Февраль,1
TRX100339,2023-01-19,CUST10050,PROD1015,2,424.44,917.56,Онлайн,Завершен,False,0,Чт,1,Январь,1
TRX100340,2023-07-22,CUST10049,PROD1027,1,1625.75,2330.03,Онлайн,Завершен,False,0,Сб,7,Июль,3
TRX100341,2023-10-17,CUST10190,PROD1021,3,1105.42,3384.56,Карта,Завершен,False,0,Вт,10,Октябрь,4
TRX100342,2023-03-07,CUST10070,PROD1029,2,4197.25,8511.86,Карта,Завершен,False,0,Вт,3,Март,1
TRX100343,2023-12-14,CUST10116,PROD1022,1,4668.45,8701.92,Карта,Завершен,False,0,Чт,12,Декабрь,4
TRX100344,2023-08-07,CUST10110,PROD1021,3,1105.42,3610.13,Наличные,Отменен,False,0,Пн,8,Август,3
TRX100345,2023-05-21,CUST10011,PROD1021,1,1105.42,1109.46,Онлайн,Завершен,False,0,Вс,5,Май,2
TRX100346,2023-04-25,CUST10100,PROD1008,1,1523.39,1650.86,Карта,Завершен,False,0,Вт,4,Апрель,2
TRX100347,2023-06-21,CUST10108,PROD1028,1,347.23,2874.8581209708364,Карта,Отменен,True,0,Ср,6,Июнь,2
TRX100348,2023-05-08,CUST10007,PROD1005,1,385.1,371.95,Наличные,Завершен,False,0,Пн,5,Май,2
TRX100349,2023-08-10,CUST10063,PROD1018,1,2672.99,2831.88,Карта,Завершен,False,0,Чт,8,Август,3
TRX100350,2023-08-31,CUST10060,PROD1010,1,1085.82,1158.03,Карта,Завершен,False,0,Чт,8,Август,3
TRX100351,2023-11-04,CUST10021,PROD1014,3,1566.78,7422.92,Карта,Завершен,False,0,Сб,11,Ноябрь,4
TRX100352,2023-01-18,CUST10015,PROD1010,2,1085.82,2341.06,Наличные,Завершен,False,0,Ср,1,Январь,1
TRX100353,2023-01-29,CUST10143,PROD1019,2,2579.37,5288.93,Карта,Завершен,False,0,Вс,1,Январь,1
TRX100354,2023-05-31,CUST10153,PROD1012,2,1050.68,1931.5,Онлайн,Завершен,False,0,Ср,5,Май,2
TRX100355,2023-11-16,CUST10158,PROD1014,1,1566.78,2754.73,Карта,Завершен,False,0,Чт,11,Ноябрь,4
TRX100356,2023-06-23,CUST10049,PROD1021,3,1105.42,5255.87,Карта,Завершен,False,0,Пт,6,Июнь,2
TRX100357,2023-02-22,CUST10146,PROD1019,1,2579.37,2689.41,Карта,Завершен,False,0,Ср,2,Февраль,1
TRX100358,2023-11-23,CUST10047,PROD1008,3,1523.39,7988.39,Карта,Завершен,False,0,Чт,11,Ноябрь,4
TRX100359,2023-03-12,CUST10166,PROD1001,1,4609.89,4266.62,Наличные,Завершен,False,0,Вс,3,Март,1
TRX100360,2023-06-09,CUST10154,PROD1028,3,347.23,1575.39,Наличные,Завершен,False,0,Пт,6,Июнь,2
TRX100361,2023-05-30,CUST10060,PROD1000,2,1005.72,2018.55,Онлайн,Завершен,False,0,Вт,5,Май,2
TRX100362,2023-10-14,CUST10051,PROD1013,1,861.39,1251.72,Карта,Завершен,False,0,Сб,10,Октябрь,4
TRX100363,2023-06-24,CUST10177,PROD1021,1,1105.42,1650.08,Наличные,Завершен,False,0,Сб,6,Июнь,2
TRX100364,2023-10-24,CUST10116,PROD1010,3,1085.82,3333.1,Карта,Завершен,False,0,Вт,10,Октябрь,4
TRX100365,2023-09-11,CUST10159,PROD1029,1,4197.25,3780.63,Карта,Завершен,False,0,Пн,9,Сентябрь,3
TRX100366,2023-05-03,CUST10096,PROD1023,2,2650.83,5586.2,Карта,Завершен,False,0,Ср,5,Май,2
TRX100367,2023-07-24,CUST10007,PROD1026,1,1660.58,1823.28,Онлайн,Завершен,False,0,Пн,7,Июль,3
TRX100368,2023-02-28,CUST10092,PROD1009,1,3115.01,3077.88,Карта,Отменен,False,0,Вт,2,Февраль,1
TRX100369,2023-01-16,CUST10044,PROD1006,1,3083.34,2950.2,Наличные,Завершен,False,0,Пн,1,Январь,1
TRX100370,2023-10-11,CUST10025,PROD1005,1,385.1,361.68,Карта,Завершен,False,0,Ср,10,Октябрь,4
TRX100371,2023-12-13,CUST10053,PROD1012,1,1050.68,1949.8,Наличные,Завершен,False,0,Ср,12,Декабрь,4
TRX100372,2023-08-22,CUST10159,PROD1011,1,130.04,138.09,Наличные,Отменен,False,0,Вт,8,Август,3
TRX100373,2023-12-31,CUST10049,PROD1003,1,1956.8,3271.76,Онлайн,Завершен,False,0,Вс,12,Декабрь,4
TRX100374,2023-07-13,CUST10011,PROD1011,3,130.04,375.92,Онлайн,Завершен,False,0,Чт,7,Июль,3
TRX100375,2023-10-28,CUST10013,PROD1027,1,1625.75,2455.92,Онлайн,Завершен,False,0,Сб,10,Октябрь,4
